datetime,open,high,low,close,volume,ticker
2023-07-12 09:30:00,272.1000061035156,276.5,269.19000244140625,270.9200134277344,853200,SEDG
2023-07-13 09:30:00,274.95001220703125,275.0400085449219,267.69000244140625,272.010009765625,699200,SEDG
2023-07-14 09:30:00,272.9599914550781,275.95001220703125,268.20001220703125,273.55999755859375,822500,SEDG
2023-07-17 09:30:00,272.55999755859375,288.8699951171875,271.30999755859375,283.8500061035156,1242100,SEDG
2023-07-18 09:30:00,284.1499938964844,285.0199890136719,270.69000244140625,274.1600036621094,1466300,SEDG
2023-07-19 09:30:00,275.9200134277344,281.3699951171875,273.260009765625,273.75,694100,SEDG
2023-07-20 09:30:00,269.0,269.0299987792969,261.04998779296875,263.1000061035156,1073100,SEDG
2023-07-21 09:30:00,265.5199890136719,267.92999267578125,261.4849853515625,263.8999938964844,950400,SEDG
2023-07-24 09:30:00,262.57000732421875,265.2200012207031,257.4700012207031,260.0899963378906,689600,SEDG
2023-07-25 09:30:00,262.0400085449219,265.4150085449219,258.79998779296875,259.4599914550781,556700,SEDG
2023-07-26 09:30:00,249.25,253.8699951171875,242.14999389648438,244.25999450683594,2043100,SEDG
2023-07-27 09:30:00,247.66000366210938,248.82000732421875,236.24000549316406,241.75,1851900,SEDG
2023-07-28 09:30:00,232.55999755859375,238.2100067138672,227.6199951171875,236.7899932861328,2764500,SEDG
2023-07-31 09:30:00,238.24000549316406,244.4199981689453,235.02000427246094,241.4600067138672,1382900,SEDG
2023-08-01 09:30:00,237.8000030517578,241.52499389648438,237.27000427246094,239.47000122070312,2020900,SEDG
2023-08-02 09:30:00,204.4499969482422,207.0,191.64999389648438,195.50999450683594,8503200,SEDG
2023-08-03 09:30:00,197.00999450683594,202.47000122070312,188.88999938964844,189.7899932861328,4200600,SEDG
2023-08-04 09:30:00,191.47000122070312,192.4499969482422,182.34500122070312,182.64999389648438,3171200,SEDG
2023-08-07 09:30:00,183.0,184.5,178.50999450683594,180.74000549316406,2167900,SEDG
2023-08-08 09:30:00,178.5,179.4709930419922,176.24000549316406,178.4499969482422,1716900,SEDG
2023-08-09 09:30:00,180.10000610351562,186.0,178.24000549316406,183.1300048828125,2280200,SEDG
2023-08-10 09:30:00,184.02999877929688,186.7899932861328,176.94000244140625,177.83999633789062,2089700,SEDG
2023-08-11 09:30:00,176.0,177.1750030517578,174.02999877929688,176.35000610351562,1411400,SEDG
2023-08-14 09:30:00,176.7100067138672,177.85000610351562,172.47999572753906,176.99000549316406,982900,SEDG
2023-08-15 09:30:00,175.0500030517578,175.82000732421875,169.86000061035156,170.0,1466100,SEDG
2023-08-16 09:30:00,162.60000610351562,167.75999450683594,161.1300048828125,162.32000732421875,2462600,SEDG
2023-08-17 09:30:00,162.60000610351562,166.5399932861328,161.77000427246094,162.77000427246094,1634600,SEDG
2023-08-18 09:30:00,159.63999938964844,163.3800048828125,158.00999450683594,162.33999633789062,1420400,SEDG
2023-08-21 09:30:00,163.33999633789062,164.4499969482422,161.5399932861328,163.0,888986,SEDG
2023-08-22 09:30:00,164.94000244140625,165.72000122070312,161.5,164.16000366210938,1107454,SEDG
2023-08-23 09:30:00,165.5399932861328,169.49000549316406,163.25999450683594,167.07000732421875,933959,SEDG
2023-08-24 09:30:00,167.5,167.93499755859375,156.74000549316406,156.94000244140625,1831900,SEDG
2023-08-25 09:30:00,156.83999633789062,162.74000549316406,156.47000122070312,161.6999969482422,1371800,SEDG
2023-08-28 09:30:00,163.44000244140625,164.5800018310547,159.3948974609375,161.47000122070312,947978,SEDG
2023-08-29 09:30:00,161.47000122070312,166.8350067138672,160.77999877929688,166.57000732421875,920638,SEDG
2023-08-30 09:30:00,166.27000427246094,167.55999755859375,163.4600067138672,164.11000061035156,923412,SEDG
2023-08-31 09:30:00,164.2100067138672,166.17999267578125,161.2949981689453,162.57000732421875,1504400,SEDG
2023-09-01 09:30:00,163.83999633789062,167.8699951171875,161.24000549316406,161.9499969482422,1129300,SEDG
2023-09-05 09:30:00,161.6999969482422,163.48500061035156,160.91000366210938,161.6699981689453,1064400,SEDG
2023-09-06 09:30:00,160.6300048828125,160.97999572753906,154.4199981689453,155.89999389648438,1489300,SEDG
2023-09-07 09:30:00,152.75,152.98500061035156,147.9550018310547,152.2899932861328,1384746,SEDG
2023-09-08 09:30:00,150.97000122070312,151.27000427246094,146.10000610351562,148.85000610351562,1958959,SEDG
2023-09-11 09:30:00,151.3800048828125,151.97500610351562,147.7239990234375,148.25999450683594,1825106,SEDG
2023-09-12 09:30:00,148.4600067138672,153.0800018310547,147.82000732421875,150.8699951171875,1813511,SEDG
2023-09-13 09:30:00,149.5500030517578,151.99000549316406,143.42999267578125,144.97000122070312,1813800,SEDG
2023-09-14 09:30:00,146.8249969482422,147.6199951171875,142.3000030517578,144.75999450683594,2113200,SEDG
2023-09-15 09:30:00,143.89999389648438,145.57000732421875,139.52000427246094,140.2899932861328,3135100,SEDG
2023-09-18 09:30:00,139.05999755859375,139.09800720214844,135.8699951171875,136.22000122070312,1693700,SEDG
2023-09-19 09:30:00,135.72000122070312,141.3300018310547,135.72000122070312,138.4600067138672,1982700,SEDG
2023-09-20 09:30:00,138.7100067138672,141.6999969482422,136.88699340820312,139.1999969482422,1424700,SEDG
2023-09-21 09:30:00,137.11000061035156,139.4149932861328,136.22000122070312,136.2899932861328,1183200,SEDG
2023-09-22 09:30:00,137.8699951171875,137.8699951171875,132.7949981689453,134.60000610351562,1275754,SEDG
2023-09-25 09:30:00,133.5,138.16000366210938,131.44000244140625,131.8699951171875,1637700,SEDG
2023-09-26 09:30:00,130.77999877929688,130.77999877929688,126.8499984741211,127.2699966430664,2219407,SEDG
2023-09-27 09:30:00,128.5500030517578,132.39999389648438,127.69999694824219,128.00999450683594,1790819,SEDG
2023-09-28 09:30:00,128.6699981689453,132.6699981689453,125.26000213623047,130.74000549316406,1813100,SEDG
2023-09-29 09:30:00,133.8000030517578,135.9499969482422,128.14500427246094,129.50999450683594,1780903,SEDG
2023-10-02 09:30:00,125.11000061035156,127.25,121.56999969482422,122.55999755859375,2521400,SEDG
2023-10-03 09:30:00,120.12000274658203,121.5,118.27999877929688,120.30999755859375,2379700,SEDG
